,cpu_usage,memory_usage,disk_io,network_traffic,db_connections,failed_logins,response_time,thread_count,anomaly,label
20463,101.43913010296156,106.05723802937,218.10744646717885,463.1766255681339,1059.0,127.0,4165.289984722622,74.0654260418622,-1,1
20471,91.78830600956316,103.62171413870448,286.73392783739115,482.5424253519186,1108.0,84.0,4485.521187353913,88.37628564731759,-1,1
20489,97.02520882733936,108.81126423770516,257.47500360274967,777.4128653728026,936.0,87.0,4717.45956736366,87.91331205766187,-1,1
20554,92.67044986551466,102.61943707540836,220.0882319883844,727.1247695436914,834.0,199.0,5943.896849558399,71.79274407528825,-1,1
20557,98.13223991006564,117.77436230474152,188.41687664623916,603.16222846697,721.0,62.0,5787.983813633673,79.50237183293113,-1,1
20584,31.932770307880425,62.06338763502466,354.918360873644,734.3877323488321,989.0,111.0,3276.778567111208,88.2709869414376,-1,1
20665,59.4139911032176,53.1209795160177,209.2431844565423,508.5592125217856,981.0,73.0,5736.128576726815,62.45245768633658,-1,1
20678,98.1162882372473,114.68711208101256,328.1223469123408,803.9903503386521,833.0,132.0,3202.395698537352,84.0707404104284,-1,1
20769,89.319383856304,109.49632728236767,208.46231756742196,849.4271346216271,798.0,83.0,5206.284371218816,80.47653258465287,-1,1
20844,61.05198015209525,66.19801173739668,346.78735405980467,517.843977981316,873.0,165.0,3545.1970303923545,85.55524654805876,-1,1
20883,41.09248230095383,68.70134065019252,247.801184088542,691.5172899611078,1090.0,142.0,4750.1121944333145,79.75082552908636,-1,1
20911,43.67193697923305,51.3343235830266,247.848768011043,602.1738736004006,955.0,102.0,4146.055573444689,82.58016825198915,-1,1
20938,34.39268376044466,57.29329458677375,189.8978923338398,462.3646697689824,995.0,140.0,4493.233089936976,95.51315303382862,-1,1
21010,47.24590633249992,59.96335530734192,193.96350337304528,694.0473662457658,1112.0,160.0,4340.787306652057,76.64200202515393,-1,1
21051,88.7274253713843,113.55981860565176,203.95586358960347,737.9603839213851,768.0,134.0,5360.1424432126405,82.17669460925748,-1,1
21058,44.71633495570405,55.06990435827225,275.16719017735034,725.5671381594556,814.0,190.0,5770.337856884735,89.46034796018425,-1,1
21090,82.61034055195162,109.82466340550482,223.2921610891877,768.0874423483898,863.0,173.0,5025.095000793373,72.25549592179424,-1,1
21120,56.10497279091577,68.94337312366062,161.78267721529244,809.454733231548,1166.0,130.0,5094.593010029669,86.44699222806892,-1,1
21168,106.80317839177624,102.73946201121323,233.4681237054012,974.2738209742422,1014.0,187.0,4508.317168918598,81.33178264840514,-1,1
21210,84.28781776989291,113.8897226828084,287.7871740418991,756.2379060832544,954.0,83.0,5303.778872539418,75.37468753167674,-1,1
21278,93.38170736985644,110.31665741383516,150.93686969981798,364.93646750781545,1129.0,183.0,3691.034240641045,66.77726402089782,-1,1
21297,85.58197267675044,112.0002526052332,323.21922937371323,802.0174811564857,1113.0,190.0,4709.497070439336,81.77881712878892,-1,1
21305,82.57846649208389,107.83343000004383,156.8202505620296,616.6399091152527,952.0,179.0,5279.090987354216,70.09663419468447,-1,1
21319,40.60281640622376,54.02150389731072,290.3316946212181,373.06925398694574,871.0,78.0,5412.566820276822,83.35040788068478,-1,1
21384,46.880995661527486,74.62283446805588,284.16356268055364,751.1361917795081,987.0,180.0,3189.639245319819,86.44157689872743,-1,1
21404,38.675558079360215,53.79447791101303,217.48230940077104,883.0404446266307,920.0,187.0,5059.90518040054,86.29909255493313,-1,1
21430,54.30291709289618,56.91312238468319,332.6649053162411,971.2520927402971,949.0,118.0,3554.244930118808,74.45738829913628,-1,1
21482,58.82418630007153,67.44278281980282,155.9807418658845,569.3438302671507,956.0,87.0,5791.600903024266,78.02299995241125,-1,1
21489,28.25430374326093,66.65401785563998,184.1611418378356,607.3838278445605,932.0,157.0,5596.027593160777,75.55359895838204,-1,1
21525,97.55354342112004,104.84577059312966,176.08342516494017,599.5811110639054,883.0,94.0,3100.689200417577,74.27100645940496,-1,1
21595,109.30624396998394,115.60536518807248,314.5651532884853,460.8927807336042,818.0,133.0,5434.52067264652,80.39043044947664,-1,1
21721,45.257048820279074,54.30165059312966,304.462881946483,582.3311070318816,717.0,186.0,3934.978119353692,91.16842724586948,-1,1
21737,49.99500796968904,65.75015516409216,266.05715961100617,856.823391319743,821.0,113.0,3736.6135966991415,80.17921262430907,-1,1
21827,85.66365783410558,107.24978265716486,289.8866620645358,775.8276428235132,917.0,195.0,4262.7931615794605,84.36507318137281,-1,1
21829,97.5242875721578,131.89043089055983,238.6965776330592,680.4281007229938,898.0,122.0,5475.574695505426,88.23541298626019,-1,1
21874,85.57738806106039,105.26899739894846,321.2296842730526,574.936343295907,1155.0,78.0,4373.193979477619,78.10080646366646,-1,1
21913,49.876176752337976,59.07384434116072,325.5029016059681,850.8157903184214,1069.0,149.0,4808.281753156362,86.98251198995543,-1,1
21936,35.0435759275584,69.77898489396742,273.4507704719703,816.5237650566582,890.0,138.0,4498.675441568912,78.34933054177708,-1,1
22029,43.77940304630977,66.18363964869843,172.07863549974618,677.6346826486384,1044.0,101.0,4733.278180024614,77.91308267319978,-1,1
22062,36.43387356449989,66.29981821831878,274.1779166286079,1083.703680602741,768.0,169.0,3840.80196099568,73.59805950607034,-1,1
22094,57.98193911696611,49.88782116221508,268.6450223771873,848.4854250060977,833.0,158.0,4885.73508496029,86.81797485991167,-1,1
22099,88.1903316408702,110.70867082565309,246.4007309905312,598.7724376742417,1013.0,162.0,3542.014063943848,90.76735027335778,-1,1
22105,78.98144706115224,108.32001456927824,351.33565720199977,554.6102077828286,771.0,132.0,4094.2919146094864,84.60469425858739,-1,1
22126,96.52782367100237,117.32833960117,230.1132112819104,843.2267953098482,942.0,195.0,4026.322649672009,59.57512961479037,-1,1
22136,99.76584146983392,112.92030959914516,346.6305609242594,858.8469200925867,1160.0,90.0,3702.855207161517,85.25457080419943,-1,1
22343,93.56629735028032,110.1984661048424,282.5599380572942,566.5134516625055,1189.0,187.0,5512.615689695647,95.50267995508554,-1,1
22379,51.744048010569486,63.789483580320095,269.28921158467915,484.2078672445091,1173.0,98.0,4661.060254251869,97.7386205445902,-1,1
22487,48.16435683426453,66.6519268577839,149.23244452458454,557.5074014586114,1157.0,71.0,4849.45607834415,66.07631242138247,-1,1
22493,100.76446492603006,106.8837053321177,281.6496523195368,820.7960803597439,845.0,172.0,5782.690812482844,87.41708947838774,-1,1
22496,81.15911007987577,112.3171826313379,294.0503486612228,723.9844745530236,1113.0,158.0,3669.751281929174,66.62142396573275,-1,1
22531,108.7236394526517,121.70180983621316,232.97492485006424,871.0680678199019,782.0,182.0,4213.63191396772,72.60961136133325,-1,1
22615,53.46011938420767,61.60786474290452,262.0756596399997,873.021611345162,991.0,187.0,5872.582343707421,66.14960305158525,-1,1
22749,90.35937469871344,120.60277653392154,141.98681025153584,838.6394139978751,715.0,108.0,4507.597351503739,78.22871945297658,-1,1
22756,26.54605674777096,73.67045895464815,335.1090920342002,714.5067632000947,1022.0,111.0,4910.306752218847,75.20251021686393,-1,1
22844,111.06347039530311,118.82568631782507,216.78844531992067,564.3101584474423,1042.0,92.0,3274.6853154054324,72.84844226850637,-1,1
22908,117.75855881876863,99.28728744780253,195.5031982747015,847.1849662475643,1154.0,154.0,5539.225857665753,71.06203459458678,-1,1
22916,98.98868124131144,114.44648959679328,229.1751872052166,642.9608917804187,842.0,125.0,5959.953312742515,82.73059103364739,-1,1
23002,92.66410267722,124.63794949810766,346.8148677599646,711.6532399303146,738.0,145.0,5518.005414851923,79.76410510266244,-1,1
23041,48.83567131707065,60.75606547260924,262.27679621872187,669.3047285475816,964.0,84.0,3411.5752993937285,87.87584461135127,-1,1
23099,40.23090072402678,62.2352534367695,249.1472033479175,549.7972599653856,1042.0,128.0,5633.190547118439,81.55181885192735,-1,1
23116,93.63442890796864,100.29079377402816,199.47707200968625,853.8115036553196,1110.0,93.0,3591.5093140564827,86.57852688827563,-1,1
23153,58.76933731588662,46.307735843411,232.3478959057777,601.4576782936056,735.0,143.0,4193.0072307415885,77.26581066616718,-1,1
23233,106.34538331008076,104.89069570185472,273.31015838971604,423.498684832941,765.0,126.0,3194.958039427024,80.75347128696833,-1,1
23248,48.849709813196974,61.70342618794597,188.05677190787324,775.5801269864718,921.0,110.0,3949.899518954345,66.66965465575316,-1,1
23294,93.31993193550431,121.35816531966096,190.8951523521783,1082.2193624886454,1161.0,110.0,3008.460835909414,80.76969250281654,-1,1
23358,81.87503648374982,104.4319106362944,306.8612511558267,840.1981046105884,773.0,115.0,4020.492932071481,75.9582816745469,-1,1
23426,113.14673447712788,105.76162650999962,306.3273196026337,844.9067645325936,859.0,165.0,3347.5990694954,93.96701901117876,-1,1
23436,47.50398697279306,57.59721960053417,158.99824104936815,869.2521266214026,863.0,122.0,3178.3497828765994,92.00814746595408,-1,1
23502,43.610828630250765,62.21604053025072,257.63131940941634,612.6889553357375,1148.0,158.0,4815.892025444188,84.54039251658165,-1,1
23529,33.22357330125487,67.78396734666121,211.13566148674,778.5489855956636,1133.0,135.0,3738.439205508374,90.02659703828068,-1,1
23532,48.66612244294021,65.82474986659062,122.22857751065904,558.9473238289163,771.0,157.0,5782.144437592138,83.17556280747577,-1,1
23573,37.59418459795097,57.62943257464136,266.4764643990241,796.3683260449717,1156.0,141.0,4780.094879946443,74.170991993774,-1,1
23645,52.39118652773201,65.80619127473223,232.40042532107492,631.2439071022475,898.0,104.0,5362.5899301094805,77.52400877674087,-1,1
23696,32.349144019017665,49.35926349223746,185.8078784177321,767.288781749701,1149.0,149.0,5460.264322923986,66.53298648198172,-1,1
23752,98.59692104317048,112.23985142123684,177.74645818886722,675.069664392646,1129.0,75.0,4249.382922759869,76.18291584057565,-1,1
23763,47.43339565264162,62.04553142953104,234.0584634348392,954.7003054067088,941.0,153.0,3033.054340568135,80.6103837056111,-1,1
23848,99.74919873793804,118.31602221719164,328.7891400716595,432.9492075562159,1196.0,136.0,4689.916934811999,84.20098903700504,-1,1
23973,50.52994157671368,70.7185150861249,248.3492714269869,677.2696135054698,884.0,68.0,3567.450931848197,77.87455117631909,-1,1
24024,85.63231399327105,119.32593969998766,270.2033595910402,549.7306780154533,924.0,153.0,5262.702693142805,80.92345051302489,-1,1
24086,44.290918929192415,65.54623601671972,350.66606722128734,822.7934985790512,1077.0,160.0,3619.305016290121,73.27339116376342,-1,1
24115,47.45437622578789,68.07710105216944,314.9938852285277,1005.9013927091124,1081.0,135.0,3477.805175524135,82.88380538952894,-1,1
24334,90.58680995599904,103.3974359507472,260.1557930521837,726.254591026627,962.0,102.0,3552.083880235372,87.65605415767618,-1,1
24428,74.06891852680303,108.43250605987174,268.87480941234963,458.6736215770944,954.0,62.0,4290.032609415124,82.38035146526637,-1,1
24436,41.40799912233344,65.12978859132184,237.25727316511964,824.793621362387,1099.0,81.0,3808.646566929069,91.57523422978532,-1,1
24498,34.43361785294478,55.52051936315695,211.41649415493964,846.9407590019703,900.0,192.0,3848.069304662182,50.86365574715202,-1,1
24513,29.709849755852108,48.37864630611573,249.76925248684844,590.6105186232367,830.0,65.0,5902.142871313668,78.77261504807896,-1,1
24526,49.51775385874691,48.789321412996586,184.33393092070455,865.1249600802014,725.0,140.0,4351.082350366578,70.74134984193543,-1,1
24670,86.79551533227917,110.74186926153568,261.03106976370844,671.1800194482038,851.0,147.0,5409.59525462875,65.59398382978594,-1,1
24741,29.804866617589155,59.41466821162954,263.4960958936069,706.0907491657947,1026.0,80.0,4268.976220664297,89.6953548006577,-1,1
24845,43.117824159809935,71.05980465435917,286.6479409950663,403.8557656081206,864.0,189.0,4017.663651674783,88.01942989849245,-1,1
24926,95.19827153765368,112.31507048673528,224.70869491903312,1019.1814839099584,1034.0,90.0,4520.9454445743895,95.02776480892872,-1,1
25033,91.941805366737,100.22993972197357,255.86954628293788,612.6385769844342,815.0,135.0,3674.363294870449,100.71276627159054,-1,1
25100,97.84735557069337,108.517096892,197.88386101431783,617.8715013900346,1110.0,74.0,4715.218898529083,84.19003829141302,-1,1
25147,83.66180806246047,117.05670474147492,276.689194859256,831.1599037171927,833.0,164.0,5166.636201625986,46.08687869728869,-1,1
25195,89.36196535695623,104.7097323824294,168.52032992938365,868.225444877763,1025.0,60.0,3061.475930569461,116.53041811800898,-1,1
25203,39.58830903214498,66.94912905084473,229.9435003562021,707.8971290210696,1070.0,88.0,3108.837487054792,88.69603269467848,-1,1
25216,101.51448050871107,107.61907394716997,272.54662377686645,898.1919509913266,1196.0,137.0,4306.183940183314,86.09373463995796,-1,1
25221,53.89950096076087,60.91143663705482,226.79306989698864,904.5911427649488,1051.0,89.0,5020.437378395526,98.2094537762205,-1,1
25306,45.93309938060967,39.05014817404317,330.90999470571217,467.4568036298288,1111.0,110.0,5542.243159153982,68.34214691910083,-1,1
25311,99.98264707195882,106.91504025809932,297.58815004658817,462.20989723006426,955.0,160.0,4127.754652795672,98.01132426616718,-1,1
25323,92.82174185168265,105.08036147547314,311.16225726325,573.9429006991165,727.0,74.0,4077.92571632979,84.08666846702104,-1,1
25328,77.26761421737586,110.02949192836032,216.8418000020048,774.1944530448113,854.0,101.0,5048.430426330686,76.48793460678561,-1,1
25471,91.39778228693964,98.59443994419968,207.70272302051583,925.0325067014518,940.0,127.0,5699.474874359583,87.54743368139943,-1,1
25485,106.33942553639172,112.50859708278138,258.6349799894321,1197.7068163556978,893.0,122.0,4308.675798618287,77.63318367550931,-1,1
25520,78.0692714616859,115.2482357776142,231.0976902685952,486.574997449287,997.0,186.0,5047.161779825437,73.75910872406735,-1,1
25537,93.43624522645038,95.63302080497893,247.25179587124856,857.2851891599923,726.0,72.0,3951.452872653788,77.79500711317338,-1,1
25539,49.585508587851066,57.13118362430281,336.9514666006477,514.9516226246365,1009.0,91.0,4539.843175534429,71.99241758049381,-1,1
25556,44.30866435111947,71.3404459744009,260.6673748750033,683.6335648518742,776.0,122.0,3554.1954987039617,71.05306998870863,-1,1
25662,46.76763699972207,69.57119956825855,216.9884887648916,567.9199696302944,856.0,130.0,4403.998908617463,69.12964564277564,-1,1
25703,40.5031587670268,62.17242326646669,328.1073337137474,610.6816854877277,1198.0,66.0,5463.01707681958,75.93539302089101,-1,1
25719,58.10144387633882,56.14442738501122,216.3011157859602,637.4654601180017,1079.0,153.0,5847.274423936018,71.38441921792632,-1,1
25826,90.26788811549604,93.98078157008862,332.4355516563163,541.6540282911609,937.0,149.0,4225.358369264198,92.73937722113364,-1,1
25873,39.361300974946666,62.63543117862783,178.2121565967136,846.4184533175827,748.0,127.0,5899.412701690728,89.29549236797578,-1,1
25894,102.15414041244044,116.50065460725848,235.6952326198006,928.252645147612,1108.0,86.0,3434.351134342657,67.55323123836646,-1,1
25913,98.0203932308916,109.70020409378782,205.3410565084408,648.5163028722804,796.0,95.0,3672.148911068135,57.02923678846836,-1,1
25988,34.87025404180042,51.22565998820996,212.6927592412789,552.7530704157259,804.0,191.0,4626.306046207497,84.85706776717288,-1,1
26039,49.26694842304374,85.51403448640492,220.11724162434135,663.2234680763016,981.0,128.0,3500.411389548121,101.59885356917694,-1,1
26097,97.30706156457694,115.60896599532276,257.53828432893187,531.352430124374,1117.0,155.0,3613.845062910404,82.69638914798458,-1,1
26185,43.91456668477402,72.41202483783435,229.31350157827944,828.4370013211922,1000.0,137.0,4162.702619738597,90.61176155013968,-1,1
26199,21.354846301441626,62.38990387151125,256.1653835757166,286.5858605136825,1029.0,142.0,3955.927892694217,90.48032299622416,-1,1
26214,111.02131218539236,115.18029064231769,247.6521555982474,692.6522534583493,1037.0,149.0,3829.3751226572704,98.3559746378774,-1,1
26334,98.28220331980988,108.1377939302014,309.6457283937902,748.4194200768311,1033.0,68.0,3058.721278972672,71.60711262074693,-1,1
26418,51.60217805135828,64.23814255110233,290.7116059094748,795.8813234292732,1144.0,89.0,4804.519302276235,72.26336201549782,-1,1
26457,103.28875148256532,108.91376353386224,223.7554419621436,554.5263609242385,1162.0,163.0,4786.565291274072,75.71290956062161,-1,1
26640,104.03288121098194,116.64483665612102,270.05656891405965,369.4560902521223,878.0,176.0,3882.727136297018,92.06053699637258,-1,1
26690,99.78426200834456,105.24023837354332,197.13088000379645,657.4254724010718,920.0,75.0,3471.84052326403,87.33996005105742,-1,1
26746,83.01295768322049,104.85311472407491,217.48043769045375,753.3428412365811,712.0,110.0,3414.142392312774,67.79299825541912,-1,1
26754,112.635193328177,118.79791771761232,230.3631630990697,741.9587885321046,766.0,80.0,3211.2770610314737,78.9741552529051,-1,1
26757,95.54777766987374,119.09575893488152,208.08103654295724,399.2545568036036,1119.0,123.0,5063.272579002967,86.55810957331829,-1,1
26771,102.40024252780096,112.21649870720492,208.131965821412,272.1570117436412,1100.0,80.0,3775.286063082986,76.60320422953406,-1,1
26822,86.15032372707186,112.48308685091035,237.16423763845853,683.9359419759825,719.0,69.0,5038.266558372157,75.06541826747832,-1,1
26824,40.51842381214782,69.50891251973256,300.5894076214799,543.15568937435,1199.0,197.0,5664.789944502021,95.98567060942912,-1,1
26890,94.45291528746026,104.4663348486444,195.92205224545924,808.0616028614421,819.0,114.0,3734.049009080205,75.99591996842386,-1,1
26917,51.18351929807918,56.52865075153066,263.64690460770777,361.7672615629181,906.0,99.0,4285.109921190143,81.78765802250486,-1,1
26980,110.06012721175688,112.14220989766928,195.7379106668868,905.5049359760636,992.0,157.0,5838.536661787465,77.38472044559293,-1,1
27004,46.44337337249704,51.67531597095496,245.0590850585953,620.4648548113437,875.0,134.0,5196.8610983416,78.610028941242,-1,1
27038,42.61135608820362,53.82167610112921,238.41622199597072,650.3011577559547,976.0,82.0,4550.18790831975,83.70081876393655,-1,1
27093,55.35946140314855,55.75605103711071,252.32864484312097,809.5068995850512,773.0,103.0,3231.158909775545,60.82076863382245,-1,1
27126,115.49507318183537,114.60230386363476,142.71271772671864,999.3732711416616,1148.0,145.0,3735.3551330360656,100.49247679884031,-1,1
27199,42.4835948531522,63.00503695360158,235.26132319790312,809.7547267964882,969.0,138.0,4305.952268888221,70.33440225020978,-1,1
27261,48.2826704545715,48.45213023186499,329.99814069338095,642.2257853733653,1177.0,122.0,5030.16448220526,93.87380619395256,-1,1
27340,96.57771311253669,95.1590198394047,273.35874661427187,671.2438975168332,752.0,172.0,5076.177752076891,79.2342517491835,-1,1
27382,41.389232347493525,60.199321992615154,301.28521892443905,537.0616180615694,1105.0,181.0,3482.434573326815,97.18722519581848,-1,1
27403,91.75261645279056,101.05342992264976,163.65144439623194,780.8832141914893,1045.0,179.0,3819.068275595063,72.9042552682758,-1,1
27426,64.05904554529445,42.95567901524601,162.55945958010088,597.4436398829882,789.0,140.0,5194.582827186648,80.66408377511696,-1,1
27449,42.90044923267943,54.35419250110284,238.1381523999157,865.7255392780847,1081.0,154.0,3439.1506268149137,84.90465467400179,-1,1
27512,47.14918287141396,61.35767339695524,204.48392885239224,685.7205363712386,1186.0,132.0,5235.851022840554,84.68791305085666,-1,1
27578,39.2163661301258,66.48637228240483,190.3902049977284,722.5361610890423,1018.0,68.0,4061.8471504888394,55.17319884547239,-1,1
27606,89.68640118423133,122.02262339722824,212.32718162409225,851.2542778002248,840.0,179.0,3917.419189093114,96.16261163193508,-1,1
27657,79.19844413108561,106.96148604691297,370.1614260752051,709.0838688099915,1188.0,77.0,3643.9180074981846,77.30904782765623,-1,1
27698,37.77443911539503,66.95230523994037,174.6136442472162,558.1466254866796,1011.0,94.0,5097.630878373324,76.27954371621993,-1,1
27726,33.89520878243761,57.17445528847257,203.6261257981552,781.542055163161,998.0,110.0,5287.794144485464,92.8147156034195,-1,1
27743,93.36342889430128,110.02948719693686,357.92015351226195,484.1421215562443,1063.0,164.0,4890.865941891991,89.1169594681959,-1,1
27776,82.70171094845912,106.24625739560574,307.2499706603315,492.46199218132426,1036.0,129.0,5919.121137564828,75.30429116504746,-1,1
27801,97.12858315226104,112.07458551031031,180.5437549936272,768.88540942479,900.0,68.0,5477.58517842755,85.42431970611645,-1,1
27816,48.3884709644161,57.22458041731715,230.4605849331577,732.277537355054,1115.0,120.0,5496.900613960717,72.35347399405481,-1,1
27866,95.58161711704182,121.52415882752746,160.1117381508145,743.4376992886021,864.0,157.0,3911.0748827856814,95.43243675606188,-1,1
27972,42.013998404566046,54.80053124321744,186.3388760099283,584.760010427327,791.0,143.0,3346.839161723676,81.49255551853715,-1,1
28009,62.96147378316758,62.0015837906535,240.02356866739035,727.7012509852469,811.0,158.0,3372.513828089804,76.46579166118991,-1,1
28033,91.08401481387736,118.75145547161512,196.16487892993104,682.1013673156655,719.0,93.0,3166.9334156162186,66.72861027580309,-1,1
28059,75.01378474746062,114.86702285855311,264.6937299381163,679.4689574497942,847.0,189.0,4705.9511971974025,83.31351141970458,-1,1
28142,43.476624534598,43.59055186207972,239.136227051256,665.4419348667228,737.0,114.0,5968.463706652303,65.39793759483211,-1,1
28165,91.36598016770576,108.00176910678884,345.58451371043657,1166.1826168164114,1054.0,187.0,5838.715347152436,84.04216622611942,-1,1
28172,99.92125050979674,96.56100645572128,342.82479099057633,646.2067146908093,949.0,150.0,5560.882224600097,87.56966352870492,-1,1
28178,95.61424893876614,112.66593576003532,266.4793219208293,856.3224156911153,1132.0,97.0,5008.1821289141535,92.91219844026712,-1,1
28185,30.25951608257072,47.31070384718164,105.74865750036554,863.9063651618891,841.0,124.0,4770.673583768539,67.4703820644085,-1,1
28193,58.60112010506813,61.62560801711665,319.3013111529014,597.2271072582778,702.0,195.0,3494.435476663062,88.71823451497683,-1,1
28214,94.08083177930524,111.18814145309857,220.8348118767388,569.8164025513385,1038.0,147.0,3416.558752182052,104.2445742961884,-1,1
28223,54.36820043574258,78.37452910201777,213.9738450557572,864.115575438176,788.0,180.0,4799.474471542953,75.97315187381379,-1,1
28277,93.1583448219502,115.73543675900162,292.23507671333,945.967715000064,761.0,87.0,3236.8419934727053,91.42391821168906,-1,1
28325,45.30811115197313,42.83456743057354,250.76086128160944,750.2305788095813,828.0,170.0,3363.976931587106,71.19114941521586,-1,1
28354,85.6642474829961,105.38559236393442,232.59147051548692,860.8887903474927,1173.0,66.0,3384.377226818614,86.00818844304791,-1,1
28398,91.04196165838366,108.85690931367547,275.571381224514,823.1646356762117,716.0,163.0,3346.4513360158485,86.69211507480632,-1,1
28503,93.91514438160851,111.8310834439404,270.1355324554332,749.3835220811042,1132.0,119.0,5066.224299655878,80.71570135716978,-1,1
28570,96.3408868558333,101.2196364540078,314.60068506168864,596.1109925354473,1014.0,175.0,3782.249238389106,65.74152048300029,-1,1
28636,56.71401240212619,61.63831875936823,261.2240747101132,757.1584831516388,934.0,65.0,3727.3189457458666,99.72403271256113,-1,1
28762,44.41570246557203,58.18430118902819,240.05666839272,642.0123372479285,1098.0,140.0,4851.2628101333885,95.14145826704326,-1,1
28791,98.84559560638384,104.67977588171972,287.739950181685,545.4479884795771,978.0,108.0,4827.7786718291545,95.13463621364038,-1,1
28830,57.50661507786149,72.4761988862203,244.6591147029719,677.0036159962781,860.0,151.0,5847.994606264168,55.21310596838276,-1,1
28881,92.73133572999367,102.33885454153403,219.1105648959353,574.8113031304106,894.0,87.0,5436.058123930356,106.97374072652364,-1,1
28931,46.16478775030917,55.22621404733707,352.0498192189488,624.2471873845169,921.0,81.0,3862.1875097193824,90.92800466727212,-1,1
28937,95.01651717132437,104.1856760753429,339.48724882191766,353.4759483463631,1105.0,188.0,4934.530778021949,77.2139448032278,-1,1
29005,53.15922285832554,60.46276196319468,280.5769669012539,1072.7545627459392,703.0,84.0,4801.191541882844,77.35728029914462,-1,1
29053,94.37317657051574,126.88902861371736,355.88258108042453,287.127859082254,796.0,193.0,4180.318028887791,75.42696747714957,-1,1
29119,101.79706796632088,114.9756682816608,100.23898924815526,519.7480429492612,1104.0,159.0,3607.435764024223,89.52353003230671,-1,1
29189,95.84216588946444,105.55456441178345,189.8051186819777,637.2803673178648,971.0,185.0,4975.556084906743,78.2724648702601,-1,1
29259,45.97307817443309,68.45548145984849,296.8094542572084,705.9926080656063,1064.0,132.0,4239.297893150507,77.52084063672318,-1,1
29313,45.30686352880935,61.57380801644229,135.910148136421,757.7190456577518,781.0,60.0,4511.84885688058,69.35293355581454,-1,1
29422,47.940410871640175,63.770368509055416,310.32047559030184,580.2695657608931,931.0,161.0,4181.069570393791,94.11371176271328,-1,1
29476,96.86717560768236,104.0878755503391,257.69088025198715,853.4712562702707,884.0,169.0,4298.51226704643,75.05757786320196,-1,1
29493,27.835158394010023,63.31918426869751,233.8583150304152,612.1639589481623,1032.0,169.0,4638.121319767812,87.14915844066647,-1,1
29587,98.93136383522224,113.63152405882084,243.64925633711115,741.48183254039,1174.0,148.0,5878.122927812741,87.66761788356065,-1,1
29625,94.04857719201256,110.73291566240366,238.68479141530224,624.745317168797,943.0,146.0,3985.9895424534234,95.59043057838888,-1,1
29658,27.21721898744933,43.118024877768846,267.6052439417016,786.3002491022202,999.0,149.0,3854.849922358044,77.30564247709962,-1,1
29776,80.28992754462391,114.372194125201,283.5083271941565,972.0132973932796,1167.0,70.0,4205.830546694186,69.91948924627357,-1,1
30015,51.40644320009854,55.1354018152594,262.887530844285,748.9266732402101,842.0,165.0,4599.754978554225,89.40900109732803,-1,1
30019,39.56306956887616,63.94963139745616,241.43150116207627,661.8572666254103,718.0,193.0,5383.00442040252,75.53939649274234,-1,1
30023,90.78240384808302,91.70069575444788,250.9618431048446,801.794591589158,1030.0,108.0,3899.185909506008,79.1657326113574,-1,1
30052,48.20403520609701,46.31311186878693,228.3027368750804,816.2163836766786,1183.0,75.0,4191.291629020855,93.7390506145777,-1,1
30151,97.89853204876836,110.85415592039992,252.9192377890288,760.0112245454011,1141.0,129.0,3656.1161395928807,85.2930258832605,-1,1
30160,38.88297925270486,65.07840671093516,185.61907249908265,849.9747838075396,763.0,188.0,3962.303606732993,60.09824113797495,-1,1
30180,88.31887600366969,124.65788134963002,253.74708828243195,480.5640750002925,960.0,178.0,3356.3475738581656,88.06552165151456,-1,1
30198,51.04905223155877,77.19025428694623,236.81855760750324,723.6063750656896,1036.0,99.0,3212.74022458319,75.78900315963004,-1,1
30199,97.55402899945597,106.97387792447608,430.9173703973689,822.9971280217266,800.0,149.0,5087.155308317241,95.70083948438058,-1,1
30302,116.51541063695008,107.17280235283737,294.1352347379648,852.9429796998959,736.0,187.0,3833.86111569299,79.45633036867471,-1,1
30308,92.7973899702911,94.80026085841196,192.82742339653456,487.08751742078647,1061.0,70.0,4222.640464844261,80.28963775144759,-1,1
30356,71.94822332195511,68.88675687794225,234.97382636277115,689.0546306155921,1021.0,168.0,4532.197644409518,92.13912582687922,-1,1
30375,102.49198816528686,109.62227925157536,218.74180189192944,859.132307432018,808.0,133.0,4746.93006562017,66.55904193097969,-1,1
30510,50.66930965281476,69.56405126715158,304.00037160460585,677.9863530957476,1101.0,185.0,5425.054973755898,90.19549622901052,-1,1
30602,36.67180620115798,52.370519852449554,269.75079911768165,599.0895915039373,815.0,157.0,3943.731154842951,81.46338840432544,-1,1
30686,95.29436690742386,104.71121933509548,238.54289398045032,960.8711059992836,774.0,164.0,3104.0567958295314,78.11205945710596,-1,1
30718,63.83204368330901,64.24336033758182,186.62557659054124,500.2029304000764,909.0,189.0,5264.682308447593,92.67361842191946,-1,1
30801,52.537689306975565,54.891136250465394,179.1582974676067,918.8033133114836,868.0,121.0,4051.4639799177385,83.11600833627438,-1,1
30849,91.99659451690732,123.53616281393364,197.33389180526424,771.5821398011162,943.0,88.0,5040.02960511298,72.36343184624145,-1,1
30934,95.4568432656034,122.11275192074808,202.95183660335863,802.5113540133591,1128.0,177.0,3861.820498317923,96.73425489911544,-1,1
31030,63.23382952760298,61.50565810997527,326.6933686134191,712.049355370944,1008.0,154.0,4856.476109746247,74.55930024900823,-1,1
